negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
P,10.0,18.96,2.4,-18.96,2.4,61.55,3.07
P,20.0,16.78,3.25,-16.78,3.25,61.15,3.64
P,30.0,12.48,5.9,-12.48,5.9,61.32,2.8
P,40.0,11.34,4.29,-9.4,7.67,60.76,2.49
P,50.0,10.44,3.62,-7.27,8.33,60.8,3.22
P,60.0,8.77,4.47,-3.8,9.08,61.0,3.23
P,70.0,6.91,5.53,-4.77,7.46,61.81,4.44
P,80.0,7.31,9.07,0.42,11.64,61.33,2.89
P,90.0,5.92,7.51,-0.01,9.56,62.54,3.28
P,100.0,2.06,2.91,2.06,2.91,61.48,3.77
