negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
20,90.0,2.68,1.98,0.59,3.28,5.41,0.25
20,100.0,2.61,3.15,2.61,3.15,5.41,0.28
24,0.0,0.0,0.0,0.0,0.0,4.61,0.12
24,10.0,0.65,0.52,-0.04,0.83,4.63,0.2
24,20.0,0.94,0.78,-0.16,1.21,4.57,0.17
24,30.0,1.45,0.93,0.23,1.71,4.74,0.23
24,40.0,1.09,0.94,-0.08,1.44,4.78,0.19
24,50.0,1.56,1.14,0.07,1.93,5.04,0.24
24,60.0,2.26,1.85,0.08,2.92,5.07,0.22
24,70.0,2.8,2.11,-1.28,3.26,5.22,0.21
24,80.0,2.56,1.92,-0.35,3.18,5.26,0.26
24,90.0,3.75,2.61,-0.26,4.56,5.26,0.28
24,100.0,2.34,2.32,2.34,2.32,5.45,0.34
