negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
N,90.0,4.51,3.67,-0.62,5.78,0.16,0.01
N,100.0,3.74,5.68,3.74,5.68,0.16,0.01
A,0.0,0.0,0.0,0.0,0.0,0.16,0.01
A,10.0,1.23,0.76,-0.36,1.4,0.15,0.01
A,20.0,1.69,1.05,-0.66,1.88,0.2,0.02
A,30.0,1.72,1.87,-0.41,2.51,0.24,0.01
A,40.0,3.15,2.23,-1.13,3.68,0.24,0.01
A,50.0,3.4,3.81,-2.2,4.6,0.23,0.03
A,60.0,4.15,2.82,-1.43,4.8,0.19,0.04
A,70.0,5.79,3.25,-2.28,6.23,0.16,0.01
A,80.0,4.22,2.55,-1.84,4.58,0.16,0.01
A,90.0,5.4,3.88,-1.99,6.35,0.2,0.04
A,100.0,2.49,4.79,2.49,4.79,0.2,0.03
G,0.0,0.01,0.05,-0.01,0.05,0.18,0.03
G,10.0,1.09,0.72,-0.66,1.13,0.16,0.01
G,20.0,1.46,0.95,-0.13,1.74,0.16,0.01
G,30.0,2.53,1.66,-0.59,2.97,0.16,0.01
G,40.0,3.27,2.66,-0.47,4.19,0.16,0.01
G,50.0,3.52,2.74,-0.36,4.45,0.16,0.01
G,60.0,4.4,2.73,-1.11,5.05,0.19,0.04
G,70.0,3.74,2.55,-1.03,4.41,0.21,0.03
G,80.0,5.87,4.17,-0.8,7.15,0.22,0.0
G,90.0,4.58,4.28,-1.49,6.09,0.22,0.0
G,100.0,2.15,3.52,2.15,3.52,0.22,0.0
B,0.0,0.0,0.0,0.0,0.0,0.24,0.02
B,10.0,1.1,0.75,-0.68,1.14,0.2,0.03
B,20.0,1.75,1.71,-0.42,2.41,0.17,0.01
B,30.0,2.23,1.49,-0.69,2.59,0.16,0.01
B,40.0,3.01,1.68,-1.31,3.19,0.23,0.02
B,50.0,3.5,2.89,-1.41,4.31,0.24,0.01
B,60.0,3.93,3.32,-1.73,4.84,0.23,0.02
B,70.0,4.29,2.93,-1.85,4.85,0.22,0.02
B,80.0,5.15,4.67,-1.7,6.74,0.24,0.01
B,90.0,6.67,4.23,-1.32,7.78,0.25,0.01
