negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
A,10.0,4.85,0.51,4.85,0.51,0.17,0.01
A,20.0,5.74,2.03,5.74,2.03,0.18,0.01
A,30.0,4.77,3.16,1.36,5.56,0.2,0.01
A,40.0,6.96,5.12,-4.55,7.35,0.22,0.01
A,50.0,9.74,7.17,-3.79,11.48,0.23,0.01
A,60.0,13.45,11.44,-11.4,13.48,0.24,0.02
A,70.0,14.16,10.2,-4.28,16.92,0.24,0.01
A,80.0,12.79,7.67,-7.32,12.99,0.25,0.01
A,90.0,9.71,8.03,-1.89,12.46,0.24,0.01
A,100.0,9.57,9.55,9.57,9.55,0.25,0.02
G,0.0,0.01,0.02,-0.01,0.02,0.14,0.01
G,10.0,4.75,0.87,4.75,0.87,0.17,0.01
G,20.0,4.42,2.26,4.42,2.26,0.19,0.01
G,30.0,4.86,3.18,-0.0,5.8,0.2,0.01
G,40.0,7.84,5.88,-6.02,7.74,0.21,0.01
G,50.0,10.25,6.79,-7.64,9.63,0.22,0.01
G,60.0,13.15,10.28,-10.59,12.91,0.23,0.01
G,70.0,14.05,9.79,-5.9,16.07,0.23,0.01
G,80.0,13.61,7.08,-8.6,12.7,0.24,0.01
G,90.0,9.14,5.77,-2.33,10.55,0.24,0.01
G,100.0,3.73,6.66,3.73,6.66,0.24,0.01
B,0.0,0.0,0.0,-0.0,0.0,0.13,0.0
B,10.0,4.91,0.6,4.91,0.6,0.16,0.01
B,20.0,5.5,1.85,5.5,1.85,0.18,0.01
B,30.0,3.77,2.19,0.26,4.35,0.2,0.01
B,40.0,6.63,5.34,-1.26,8.42,0.22,0.01
B,50.0,7.87,6.14,-2.98,9.53,0.22,0.01
B,60.0,8.89,8.23,-4.96,11.05,0.24,0.01
B,70.0,12.1,8.69,-12.1,8.69,0.24,0.01
B,80.0,10.71,7.07,-7.98,10.05,0.25,0.01
B,90.0,9.85,5.03,-4.94,9.9,0.25,0.01
B,100.0,10.18,10.61,10.18,10.61,0.23,0.01
P,0.0,0.0,0.0,-0.0,0.0,0.16,0.01
P,10.0,5.12,0.68,5.12,0.68,0.18,0.0
P,20.0,4.47,2.19,4.38,2.36,0.2,0.01
P,30.0,4.1,4.67,0.35,6.21,0.22,0.01
P,40.0,8.5,5.24,-2.01,9.78,0.22,0.01
P,50.0,8.48,5.8,-6.13,8.25,0.23,0.01
P,60.0,13.31,8.4,-9.76,12.34,0.24,0.02
P,70.0,14.9,11.11,-12.81,13.47,0.24,0.02
P,80.0,14.36,6.62,-11.92,10.4,0.25,0.02
P,90.0,8.97,3.86,-5.0,8.39,0.25,0.01
P,100.0,9.58,11.78,9.58,11.78,0.25,0.01
