negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
G,0.0,0.0,0.0,0.0,0.0,18.45,0.31
G,10.0,1.08,0.94,-0.21,1.42,17.97,0.28
G,20.0,1.81,1.56,-0.24,2.38,17.45,0.36
G,30.0,2.16,1.25,-0.27,2.48,17.0,0.4
G,40.0,2.54,1.85,0.48,3.11,17.12,0.58
G,50.0,2.56,1.59,-0.16,3.01,16.92,0.57
G,60.0,3.83,3.31,0.63,5.02,17.32,0.79
G,70.0,4.87,3.73,2.03,5.79,16.55,0.58
G,80.0,5.12,3.99,3.08,5.71,16.56,0.68
G,90.0,6.15,4.69,5.47,5.47,16.75,0.72
G,100.0,6.71,5.36,6.71,5.36,16.81,0.6
Y,0.0,0.0,0.0,0.0,0.0,17.35,0.47
Y,10.0,0.89,0.82,-0.42,1.14,17.67,0.32
Y,20.0,1.51,0.96,-0.33,1.76,17.53,0.27
Y,30.0,2.46,2.01,0.23,3.17,17.22,0.39
Y,40.0,2.81,2.18,-0.12,3.56,17.12,0.48
Y,50.0,2.76,1.67,0.23,3.22,16.66,0.56
Y,60.0,2.79,2.71,-0.51,3.86,16.63,0.64
Y,70.0,3.28,2.22,-0.35,3.95,16.49,0.67
Y,80.0,3.87,2.86,1.44,4.6,16.59,0.68
Y,90.0,3.68,4.0,2.35,4.9,16.68,0.72
Y,100.0,5.96,4.86,5.96,4.86,16.8,0.88
B,0.0,0.0,0.0,0.0,0.0,18.57,0.22
B,10.0,1.09,0.83,-0.07,1.37,18.49,0.5
B,20.0,1.58,1.08,-0.39,1.87,17.62,0.48
B,30.0,2.13,1.37,-0.18,2.52,17.27,0.4
B,40.0,2.32,1.49,0.18,2.75,17.19,0.55
B,50.0,3.08,2.21,0.86,3.69,16.95,0.55
B,60.0,3.09,1.83,0.81,3.5,16.76,0.54
B,70.0,4.71,4.02,2.47,5.68,16.97,0.65
B,80.0,3.87,3.68,1.54,5.12,16.31,0.82
B,90.0,5.31,4.81,3.93,6.0,17.04,0.72
B,100.0,6.28,4.78,6.28,4.78,17.2,0.57
X,0.0,0.0,0.0,0.0,0.0,16.84,0.37
X,10.0,1.02,0.57,-0.38,1.1,17.84,0.36
X,20.0,1.28,0.99,-0.55,1.52,17.4,0.34
X,30.0,1.99,1.26,0.15,2.35,17.06,0.3
X,40.0,2.89,2.67,0.79,3.85,16.89,0.49
X,50.0,2.68,2.4,2.0,2.99,17.18,0.45
X,60.0,4.2,2.65,1.64,4.68,16.7,0.73
X,70.0,4.92,4.43,3.34,5.72,17.24,0.49
X,80.0,6.19,4.02,1.25,7.28,16.48,0.76
X,90.0,5.39,4.19,2.63,6.3,16.63,0.54
X,100.0,6.29,2.66,6.29,2.66,16.59,0.79
U,0.0,1.18,0.81,-1.18,0.81,17.78,0.29
U,10.0,1.61,1.1,-1.35,1.41,17.65,0.3
U,20.0,2.11,1.37,-0.71,2.41,17.54,0.34
U,30.0,1.42,1.37,-0.78,1.81,16.9,0.37
U,40.0,2.61,2.23,-0.81,3.34,17.14,0.49
U,50.0,3.09,2.28,-0.64,3.79,17.19,0.47
U,60.0,3.74,4.13,0.75,5.52,16.81,0.67
U,70.0,5.48,5.3,3.27,6.89,16.5,0.6
U,80.0,5.41,4.81,1.92,6.97,16.38,0.64
U,90.0,4.35,2.77,1.35,4.98,16.81,0.94
U,100.0,7.22,4.69,7.22,4.69,16.81,0.64
