negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
S,100.0,3.15,4.16,3.15,4.16,0.07,0.0
O,0.0,2.64,1.1,-2.64,1.1,0.07,0.01
O,10.0,2.29,1.49,-2.29,1.49,0.07,0.0
O,20.0,2.75,2.04,-2.4,2.45,0.08,0.0
O,30.0,3.08,1.97,-2.17,2.94,0.07,0.0
O,40.0,3.37,2.51,-1.46,3.94,0.08,0.01
O,50.0,3.41,2.33,-1.73,3.75,0.07,0.0
O,60.0,4.03,2.53,-2.21,4.21,0.08,0.0
O,70.0,5.29,4.46,0.28,6.92,0.08,0.0
O,80.0,4.85,3.81,-0.4,6.16,0.08,0.0
O,90.0,6.38,4.62,0.61,7.86,0.08,0.0
O,100.0,1.82,2.81,1.82,2.81,0.07,0.0
I,0.0,0.0,0.0,0.0,0.0,0.08,0.0
I,10.0,0.9,0.59,0.04,1.08,0.07,0.0
I,20.0,1.88,1.3,-0.41,2.25,0.08,0.0
I,30.0,2.01,1.97,-0.36,2.79,0.08,0.01
I,40.0,3.58,2.5,0.35,4.35,0.08,0.0
I,50.0,4.07,2.79,-0.11,4.94,0.08,0.0
I,60.0,4.2,2.84,-0.83,5.0,0.08,0.0
I,70.0,3.65,2.77,-0.71,4.53,0.08,0.0
I,80.0,5.65,3.62,1.05,6.63,0.08,0.0
I,90.0,5.91,4.25,-0.36,7.27,0.08,0.0
I,100.0,3.23,4.73,3.23,4.73,0.07,0.0
N,0.0,1.67,2.04,-1.67,2.04,0.07,0.0
N,10.0,2.49,1.67,-2.03,2.21,0.07,0.0
N,20.0,3.16,2.67,-2.19,3.51,0.07,0.0
N,30.0,2.63,2.35,-1.63,3.13,0.07,0.0
N,40.0,2.9,2.54,-0.58,3.81,0.07,0.0
N,50.0,4.61,4.17,-1.43,6.05,0.07,0.0
N,60.0,6.12,3.5,-2.31,6.66,0.07,0.0
N,70.0,4.57,3.55,-1.95,5.45,0.07,0.01
N,80.0,4.77,4.23,-1.39,6.22,0.07,0.0
N,90.0,6.27,3.94,0.32,7.4,0.07,0.0
N,100.0,3.03,4.47,3.03,4.47,0.07,0.0
A,0.0,0.64,0.37,-0.64,0.37,0.07,0.0
A,10.0,1.55,1.1,-0.84,1.7,0.07,0.0
A,20.0,1.77,1.31,-0.56,2.13,0.07,0.01
A,30.0,2.72,1.9,-0.66,3.25,0.07,0.0
A,40.0,2.52,2.16,-0.73,3.24,0.07,0.0
A,50.0,3.64,3.32,-0.89,4.84,0.07,0.0
A,60.0,5.12,3.61,-0.29,6.26,0.08,0.0
A,70.0,4.9,2.98,-0.97,5.65,0.07,0.01
A,80.0,5.69,5.09,-0.23,7.63,0.08,0.0
A,90.0,4.83,3.69,0.47,6.06,0.07,0.0
A,100.0,1.63,3.11,1.63,3.11,0.08,0.0
G,0.0,0.45,0.57,-0.45,0.57,0.07,0.0
G,10.0,1.28,0.81,-0.56,1.41,0.08,0.01
G,20.0,1.84,1.11,-1.1,1.85,0.08,0.0
G,30.0,2.44,1.73,0.04,2.99,0.07,0.0
G,40.0,3.72,2.76,-0.13,4.63,0.08,0.0
G,50.0,4.77,3.38,-1.09,5.75,0.07,0.0
G,60.0,4.02,2.8,0.64,4.85,0.08,0.0
G,70.0,4.47,2.96,-0.07,5.36,0.08,0.0
G,80.0,5.49,3.99,-0.68,6.76,0.08,0.0
G,90.0,5.18,3.68,-1.03,6.27,0.08,0.0
G,100.0,2.15,2.95,2.15,2.95,0.08,0.01
B,0.0,0.01,0.06,-0.01,0.06,0.08,0.0
B,10.0,1.15,0.89,-0.34,1.41,0.07,0.0
B,20.0,1.95,1.14,0.14,2.25,0.07,0.0
B,30.0,2.0,1.42,-0.61,2.37,0.08,0.0
B,40.0,2.24,2.35,-0.15,3.24,0.08,0.0
B,50.0,2.54,1.7,0.44,3.02,0.08,0.01
B,60.0,4.89,3.51,-0.74,5.98,0.07,0.0
B,70.0,5.68,3.84,-0.01,6.85,0.07,0.0
B,80.0,5.01,3.98,-0.63,6.36,0.07,0.0
B,90.0,4.74,3.56,0.41,5.92,0.07,0.01
B,100.0,2.91,3.93,2.91,3.93,0.07,0.0
P,0.0,0.16,0.16,-0.16,0.16,0.07,0.0
P,10.0,0.97,0.59,-0.14,1.12,0.07,0.0
P,20.0,1.84,1.2,-0.03,2.2,0.07,0.0
P,30.0,2.19,1.42,-0.47,2.57,0.07,0.0
P,40.0,2.99,1.95,-0.37,3.56,0.07,0.0
P,50.0,2.97,2.26,-0.29,3.72,0.07,0.0
P,60.0,3.84,2.19,-0.38,4.4,0.07,0.0
P,70.0,5.22,3.82,-0.99,6.39,0.07,0.0
P,80.0,5.88,3.78,-0.43,6.98,0.07,0.0
P,90.0,5.87,3.82,-1.2,6.9,0.08,0.01
P,100.0,2.38,3.96,2.38,3.96,0.07,0.0
