negative,alpha,mean_abs_error,mean_abs_error_std,mean_error,mean_error_std,time,time_std
A,0.0,0.0,0.0,0.0,0.0,0.07,0.0
A,10.0,0.9,0.58,-0.07,1.07,0.07,0.01
A,20.0,1.23,0.78,-0.03,1.46,0.07,0.0
A,30.0,2.53,2.11,0.39,3.27,0.07,0.0
A,40.0,2.44,1.71,-0.98,2.81,0.07,0.0
A,50.0,4.18,3.55,-0.56,5.45,0.07,0.0
A,60.0,4.19,3.97,-0.83,5.71,0.07,0.0
A,70.0,5.15,5.13,-0.78,7.22,0.07,0.01
A,80.0,5.0,3.94,-1.72,6.13,0.07,0.0
A,90.0,4.6,3.1,-0.6,5.52,0.07,0.0
A,100.0,3.35,4.75,3.35,4.75,0.07,0.0
G,0.0,0.0,0.0,0.0,0.0,0.07,0.0
G,10.0,1.35,0.99,-0.38,1.63,0.07,0.01
G,20.0,1.6,0.89,-0.23,1.81,0.07,0.0
G,30.0,2.95,2.07,-0.2,3.6,0.07,0.0
G,40.0,3.34,2.12,-0.49,3.93,0.07,0.0
G,50.0,2.88,2.57,-0.07,3.86,0.07,0.0
G,60.0,4.8,4.6,-0.96,6.58,0.07,0.0
G,70.0,6.3,4.89,-0.68,7.94,0.07,0.0
G,80.0,4.69,3.41,-1.37,5.64,0.07,0.0
G,90.0,4.81,3.99,0.35,6.24,0.07,0.0
G,100.0,4.14,5.4,4.14,5.4,0.07,0.0
B,0.0,0.0,0.0,0.0,0.0,0.07,0.0
B,10.0,1.0,0.71,-0.14,1.22,0.07,0.0
B,20.0,1.69,1.47,0.13,2.23,0.07,0.0
B,30.0,2.28,1.5,0.38,2.7,0.07,0.0
B,40.0,3.39,3.29,-0.51,4.7,0.07,0.0
B,50.0,3.97,3.01,0.34,4.97,0.07,0.0
B,60.0,3.63,2.42,-0.73,4.3,0.07,0.0
B,70.0,6.09,4.54,-1.24,7.49,0.07,0.0
B,80.0,4.99,3.73,-1.26,6.1,0.07,0.0
B,90.0,5.9,3.53,-0.54,6.85,0.07,0.0
B,100.0,2.31,3.71,2.31,3.71,0.07,0.0
P,0.0,0.0,0.0,0.0,0.0,0.07,0.0
P,10.0,0.98,0.98,-0.17,1.38,0.07,0.0
P,20.0,2.18,1.36,-0.87,2.41,0.07,0.0
P,30.0,2.34,1.81,-0.03,2.96,0.07,0.0
P,40.0,3.8,2.31,-0.08,4.45,0.07,0.0
P,50.0,3.28,2.8,1.2,4.15,0.07,0.0
P,60.0,4.53,3.7,-0.01,5.85,0.07,0.0
P,70.0,4.82,3.87,0.26,6.17,0.07,0.0
P,80.0,5.82,4.54,0.43,7.36,0.07,0.01
P,90.0,6.91,4.82,0.73,8.39,0.07,0.0
P,100.0,3.38,4.99,3.38,4.99,0.07,0.0
